source,target
raffield2019,hooper2001
raffield2019,honwana2006
raffield2019,howard2000
raffield2019,kaland2008
raffield2019,kamp2015
raffield2019,keith2005
raffield2019,kimball2013
raffield2019,knusel2000
raffield2019,larrington2008
raffield2019,levine1990
raffield2019,lewissimpson2008
raffield2019,lillehammer2010
raffield2019,macinnes2016
raffield2019,mcguire2016
raffield2019,mead1934
reiter2019,mead1934
raffield2019,meggitt1977
raffield2019,mellor2014
raffield2019,murphy2017
raffield2019,mygland2010
raffield2019,hencken1933
raffield2019,orchard2011
raffield2019,orme1995
raffield2019,perkins1972
raffield2019,preston2014
raffield2019,raninen2008
raffield2019,scribner1965
raffield2019,reynolds1991
raffield2019,ross2018
raffield2019,shimahara1970
raffield2019,soderberg2017
raffield2019,sofaer2011
raffield2019,solli2008
solli2011,solli2008
raffield2019,squires2013
raffield2019,swanton1997
raffield2019,underwood2006
raffield2019,varney2000
raffield2019,weinreich2009
raffield2019,weisner2015
raffield2019,weisner1977
raffield2019,werner1964
raffield2019,wessells2006
raffield2019,whaley2009
raffield2019,whitehouse2017
raffield2019,woolf2017
lund2021,storli2010c
sanmark2013,storli2010c
sanmark2013,armstrong2000
solli2011,binford1972
skre2017,ilkjaer2000
skre2019,myhre1997
sanmark2013,storli2001
roslund2017,appelgrennd
roslund2017,back2007
roslund2017,callmer1980
roslund2017,callmer1986
roslund2017,carpelan1980
roslund2017,damell1967
roslund2017,delort1978
roslund2017,edgren1999
roslund2017,ekbo1981
roslund2017,enqvist2004
roslund2017,enqvist2006
roslund2017,floderus1931
roslund2017,gustavsson2001
roslund2017,hackman1938
roslund2017,haggren2005
roslund2017,hiekkanen2001
roslund2017,hirviluoto1986
roslund2017,huurre1987
roslund2017,huurre1992
roslund2017,kivikoski1939
roslund2017,lang1985
roslund2017,ligi1994
roslund2017,lind2000
roslund2017,lind2006
roslund2017,lind2009
roslund2017,makarov2006
roslund2017,morris1999
roslund2017,raportteja2003
roslund2017,pimenov1965
roslund2017,purhonen1992
roslund2017,purhonen1997
roslund2017,ryabinin1978
roslund2017,ryabinin1986
roslund2017,saksa1985
roslund2017,saksa1992
roslund2017,schmid1942
roslund2017,silliman2005
roslund2017,stang1981
roslund2017,stein1998
roslund2017,stein1999
roslund2017,stein2002
solli2011,stein2002
roslund2017,syse1987
roslund2017,taavitsainen2004
roslund2017,tomantera1991
roslund2017,tvauri2005
roslund2017,zakharov2004
solli2018,fjell2005
reiter2019,goffman1971
tonning2020,grieg1943
solli2011,holtorf2005
tummuscheit2014,rasmussen2013
lund2021,sindbaeknd
frei2015,horton2000
svendsen2016,batey1994
svendsen2016,bjornskov2009
svendsen2016,bohnet2008
svendsen2016,bourdieu1986
svendsen2016,brondsted1960
williams2015,brondsted1960
svendsen2016,chartrand2006
svendsen2016,barry2008
svendsen2016,delhey2005
svendsen2016,dohmen2008
svendsen2016,freitag2008
svendsen2016,greif1989
svendsen2016,greif1993
svendsen2016,greif2006
svendsen2016,greif2012
svendsen2016,guiso2008
svendsen2016,haywood1995
svendsen2016,langer2002
svendsen2016,lookofsky2006
svendsen2016,milgrom1990
svendsen2016,nannestad2008
svendsen2016,nunn2011
svendsen2016,olson1993
svendsen2019,olson1993
svendsen2016,ostrom2009
svendsen2019,ostrom2009
svendsen2016,ozcan2011
svendsen2016,paldam2000
svendsen2016,putnam1993
svendsen2019,putnam1993
svendsen2016,putnam2000
svendsen2016,raffield2009
svendsen2016,ramskou1962
svendsen2016,rothstein2003
svendsen2016,rothstein2005
svendsen2016,svendsen2004
svendsen2016,svendsen2009
svendsen2016,svendsen2012
svendsen2016,sorensen1990
svendsen2016,traunmuller2011
svendsen2016,uslaner2002
svendsen2016,uslaner2008
svendsen2016,vikings1997
svendsen2016,weber2009
svendsen2016,williamson1993
baastrup2014,grandtnielsen1971
oye2016,jeppesen1981
sindbaek2007,sanke2001
sindbaek2016,sanke2001
sindbaek2018,callmer1990
sindbaek2018,mccormic2001a
raffield2019,halcrow2008
skre2017,bakka1978
skre2017,granovetter1985
skre2017,herschend1980
skre2017,munksgaard1978
sindbaek2011,naumann1987
reiter2019,adey2014
reiter2019,andrushko2011
reiter2019,beardsley1955
reiter2019,bergerbrant2007
reiter2019,binford1980
reiter2019,bollig1987
reiter2019,ceruti2004
reiter2019,cresswell2012
reiter2019,eerkens2014
reiter2019,font2012
reiter2019,frankopan2015
reiter2019,frei2017
reiter2019,frobeniusnd
reiter2019,frobeniusnda
reiter2019,garnett1945
reiter2019,gleirscher2004
reiter2019,greenblatt2010
reiter2019,gronenborn1999
reiter2019,heberle1938
reiter2019,helms1994
reiter2019,hermes2018
reiter2019,huntington1996
reiter2019,jockenhovel1980
reiter2019,jockenhovel1991
reiter2019,jockenhovel1995
reiter2019,jockenhovel1994
reiter2019,kaufmann2004
reiter2019,kelly1992
reiter2019,kelly1995
reiter2019,kimmig1958
reiter2019,kootker2016
reiter2019,krause1988
reiter2019,lee1966
reiter2019,ling2014
reiter2019,lippert2007
reiter2019,maixner2013
reiter2019,marshall2015
reiter2019,melheim2018
reiter2019,murdock1967
reiter2019,neaher1979
reiter2019,neipert2006
reiter2019,nerlich2009
reiter2019,oelze2011
reiter2019,pernter2007
reiter2019,plomp2017
reiter2019,podolny2005
reiter2019,reiter2014
reiter2019,reiter2015
reiter2019,schadelindig2003
reiter2019,scharlotta2018
reiter2019,scheeres2014
reiter2019,shellar2018
reiter2019,sjastaad1962
reiter2019,stewart2017
reiter2019,tipple2013
reiter2019,vandersanden1996
reiter2019,vandkilde2007
reiter2019,veblennd
reiter2019,welsweyrauch1988
reiter2019,wendrich2008
reiter2019,white2009
tonning2020,beck2013
tonning2020,blindheim1954
tonning2020,chase1997
tonning2020,enright1988
tonning2020,eriksen2002
tonning2020,gansum2018
skre2019,gansum2018
tonning2020,gjerpe2016
tonning2020,meulengrachtsorensen2003
tonning2020,myhrend
tonning2020,nicolaysenndo
tonning2020,sala2008
tonning2020,skyllberg2008
tonning2020,talma1993
tonning2020,warner1987
sindbaek2011,polanyi1957
skre2017,polanyi1957
solli2018,anderson1998
solli2018,asbjornsen1914
solli2018,astveit2007
solli2011,astveit2007
solli2018,bangandersen2004
solli2018,barth2016
solli2018,bjorvand2000
sanmark2013,bjorvand2000
solli2018,bjorgo2016
solli2018,callanan1906
stene2017,callanan1906
solli2018,christensen1986
solli2018,christiend
solli2018,vsnd
solli2018,clark1975
solli2018,derocher2000
solli2018,domanska2006
solli2011,domanska2006
solli2018,einbu2005
rosvold2019,einbu2005
stene2017,einbu2005
solli2018,finstad2010
stene2017,finstad2010
solli2018,fjellheim2005
solli2018,frostatingslova1994
solli2018,gibson1979
solli2018,giese2013
solli2018,gulatingslovi1969
solli2018,hansen2005
rosvold2019,hansen2005
solli2018,hodder2011
solli2018,hofseth1980
stene2017,hofseth1980
solli2018,hoyer2015
solli2018,indrelid2007
solli2018,ion1989
solli2018,jordhoy2013
solli2018,jordhoy2005
rosvold2019,jordhoy2005
stene2017,jordhoy2005
solli2018,jordhoy2012
solli2018,lagaboters1979
solli2018,martinsen2016
solli2018,molmen1988
stene2017,molmen1988
solli2018,ryd2014
solli2018,roed2014
rosvold2019,roed2014
solli2018,roed2015
solli2018,spiess1979
solli2018,vorren1944
solli2018,wammer2007
solli2018,weber2007
rosvold2019,weber2007
stene2017,weber2007
solli2018,wiberg1987
lund2021,rundkvist2014
schneidhofer2017,leckebusch2003
trinks2014,neubauer2002
reiter2019,urry2007
schneidhofer2017,armstrong1953
schneidhofer2017,bates2000
schneidhofer2017,bates2007
schneidhofer2017,bayer2011
schneidhofer2017,benedetti2011
schneidhofer2017,berendsen2000
schneidhofer2017,bird2010
schneidhofer2017,bird1985
schneidhofer2017,bristow2003
schneidhofer2017,bristow2006
schneidhofer2017,brivio2000
schneidhofer2017,brown1997
schneidhofer2017,burke2008
schneidhofer2017,butzer1982
schneidhofer2017,clemmensen2010
schneidhofer2017,darwin1990
schneidhofer2017,declercq2012
schneidhofer2017,fatimarossetti2009
schneidhofer2017,smedt2011
schneidhofer2017,denham2008
schneidhofer2017,deroin2011
schneidhofer2017,dincauze2000
schneidhofer2017,doneus2008
stott2019,doneus2008
schneidhofer2017,donoghue1988
schneidhofer2017,embleton1970
schneidhofer2017,chng2004
schneidhofer2017,fairbridge1985
schneidhofer2017,fitch2005
schneidhofer2017,french2005
schneidhofer2017,gabler2013
schneidhofer2017,gaffney2008
schneidhofer2017,harari1996
schneidhofer2017,hickin2009
schneidhofer2017,hodgson1976
schneidhofer2017,howard2008
schneidhofer2017,ilves2009
schneidhofer2017,ilves2012
schneidhofer2017,jensen1999
schneidhofer2017,jongmans2007
schneidhofer2017,kneisel2008
schneidhofer2017,komar1998
schneidhofer2017,lasaponara1995
schneidhofer2017,leopold2010
schneidhofer2017,linford2006
schneidhofer2017,lunt2005
schneidhofer2017,luo2012
schneidhofer2017,mansfield2007
schneidhofer2017,mcgraw2014
schneidhofer2017,mchugh1988
schneidhofer2017,nau2004
schneidhofer2017,neal2002
schneidhofer2017,neubauer2001
schneidhofer2017,neubauer2004
trinks2014,neubauer2004
schneidhofer2017,proschdanielsen2006
schneidhofer2017,proulxmcinnis2013
schneidhofer2017,ramberg2008
schneidhofer2017,rapp2006
schneidhofer2017,saey2013
schneidhofer2017,schrott2008
schneidhofer2017,short2004
schneidhofer2017,siart2008
schneidhofer2017,soil2006
schneidhofer2017,syvitski1995
schneidhofer2017,tamura2012
schneidhofer2017,taylor1996
schneidhofer2017,trinks2015
schneidhofer2017,vandam2012
schneidhofer2017,wegmann2012
schneidhofer2017,weston2001
schneidhofer2017,wilkinson2003
solli2011,wilkinson2003
schneidhofer2017,yoshiki2005
rosengren2010,dommasnes1992
rosengren2010,enright1995
rosengren2010,hornfuglesang1989
rosengren2010,kaliff2004
rosengren2010,koktvedgaardzeiten1997b
rosengren2010,larsson2005
rosengren2010,rosengren2007
ulriksen2018,eriksen1991
ulriksen2018,fern2012
ulriksen2018,kirkup2006
ulriksen2018,nasstrom1999
lund2021,sanmarknda
sanmark2013,sanmark2006
wickholm2006,koivisto1996
wickholm2006,leppaaho1936
wickholm2006,sarasmo1961
wickholm2006,sarkki1976
wickholm2006,cleve1948
wickholm2006,drobin1991
zachrisson2014a,drobin1991
wickholm2006,hirviluoto1976
wickholm2006,honko1960
wickholm2006,huntington1979
wickholm2006,huurre1990
wickholm2006,karvonen1998
wickholm2006,keskitalo1950
wickholm2006,kitzler2000
wickholm2006,kivikoski1961
wickholm2006,kivikoski1963
wickholm2006,lehtosalohilander1988
wickholm2006,mandel2003
wickholm2006,oestigaard2006
wickholm2006,paulaharju1924
wickholm2006,purhonen1998
wickholm2006,palsi1938
wickholm2006,sarkkiisomaa1986
wickholm2006,sjoberg1994
wickholm2006,tarlow1999
wickholm2006,wickholm2005
rosengren2010,tacitus1960
rosengren2010,graslund1973
rosengren2010,randsborg1984
rosengren2010,stjernquist1989
sindbaek2007,blinkhorn1999
sindbaek2007,brather1996
sindbaek2007,c2006d
sindbaek2007,filipowiak1993
sindbaek2007,soren2002
sindbaek2007,jankuhn1956
sindbaek2007,janssen1987
sindbaek2016,janssen1987
sindbaek2007,kirpichnikov1997
sindbaek2007,ohlsson1976
sindbaek2007,sawyer1977
sindbaek2007,warnke1992
sindbaek2011,warnke1992
rosvold2019,bjornstad2010
rosvold2019,bjornstad2012
rosvold2019,brandt2011
rosvold2019,excoffier2010
rosvold2019,flodin1989
rosvold2019,forster2003
rosvold2019,halinen2013
rosvold2019,hartnup2011
rosvold2019,hedman2015
rosvold2019,hofreiter2001
rosvold2019,hufthammer2011
rosvold2019,komber1987
rosvold2019,librado2009
rosvold2019,loftsgarden2017
rosvold2019,luik2015
rosvold2019,munch1998
rosvold2019,olivieri2014
rosvold2019,roed2008
rosvold2019,roed2011
rosvold2019,roed2018
rosvold2019,rytter1997
rosvold2019,rytter2007
rosvold2019,schia1986
rosvold2019,skogland1980
rosvold2019,star2018
rosvold2019,wandeler2007
schneidhofer2017,sorensen1988
sindbaek2011,arnorsdottir1973
sindbaek2011,blackburn2009
sindbaek2011,bourdieu1990b
sindbaek2011,dalton1977
sindbaek2011,ed1984a
sindbaek2011,gustin1996
sindbaek2011,hedegaard2002
sindbaek2011,heijne2004
sindbaek2011,horsnaes2000
sindbaek2011,kazanskij2007
sindbaek2011,kromann1985
sindbaek2011,metcalf1997
sindbaek2011,mikkelsen2001
sindbaek2011,north1990
svendsen2019,north1990
sindbaek2011,odeback2009
sindbaek2011,pertznd
sindbaek2011,ed1905
sindbaek2011,vinsrygg1975
rosvold2019,schia1989
wouters2016,bertran1991
wouters2016,cammas1994
wouters2016,cammas1995
wouters2016,cremaschi2010
wouters2016,fitzpatrick1993
wouters2016,galinie2004
wouters2016,loveluck2001
wouters2016,maixner2010
wouters2016,de1997
wouters2016,nicosia2014
wouters2016,schiegl1996
wouters2016,verslype2004
wouters2016,wouters2013
lund2021,sanmarkndb
sanmark2013,ballantyne1999
zachrisson2017,bauge1980
sanmark2013,ogrady2008
sanmark2013,coolen2011
sanmark2013,zoega1910
sanmark2013,sanmark2011
sindbaek2007,barabasi1999a
lund2021,knappett2025
sindbaek2016,fitzhugh2000a
sutherland2009,fitzhugh2000a
sindbaek2016,forster2006
sutherland2015,bayley2007
sutherland2015,bech2011
sutherland2015,edwards1999
sutherland2015,escher1976
sutherland2015,higgins1966
sutherland2015,ingstad1985
sutherland2009,ingstad1985
sutherland2015,jackson2000
sutherland2015,jackson1978
sutherland2015,jordan1980
sutherland2009,jordan1980
sutherland2015,linderothwallace2006
sutherland2015,ere2002
sutherland2015,morgan1975
sutherland2015,rasmussen2010
sutherland2015,roussel1941
sutherland2015,stonge2000
sindbaek2011,burstom1993
sindbaek2016,london1990
sindbaek2016,michelmerch1972
sindbaek2016,batey1987
sindbaek2016,brown2003
ahfeldt2015,brown2003
sindbaek2016,buttler1989
sindbaek2016,buttler1991
sindbaek2016,crumlinpedersen1984
sindbaek2016,driscoll2002
sindbaek2016,henry1945
sindbaek2016,henry1952
sindbaek2016,hubbard1989
sindbaek2016,khvoshchinskaya2007
sindbaek2016,lane2007
sindbaek2016,maclaren1974
sindbaek2016,mann1984
sindbaek2016,may1948
sindbaek2016,mills2007
sindbaek2016,osullivan1970
sindbaek2016,pearson2001
sindbaek2016,rollason2004
sindbaek2016,santi2005
sindbaek2016,sharples2003
sindbaek2016,sidebottom2000
sindbaek2016,wallace1981
sindbaek2016,wallace1985
wouters2016,pirenne1938
toplak2015,meier2001
zachrisson2017,ahlen1994
zachrisson2017,collen2011
zachrisson2017,devries1961
zachrisson2017,duwel2001
toplak2015,duwel2001
zachrisson2017,eriksson1991
zachrisson2017,gelting2000
zachrisson2017,gren2003
zachrisson2017,gustavson1995
zachrisson2017,hafstrom1962
zachrisson2017,iversen2004
zachrisson2017,kallstrom2012
zachrisson2017,krovel2001
zachrisson2017,lamm2006
ahfeldt2015,lamm2006
zachrisson2017,lindkvist1979
zachrisson2017,ljung2001
zachrisson2017,lagaboters1915
tveiten2017,lagaboters1915
zachrisson2017,mejsholm1954
zachrisson2017,nasman2008
zachrisson2017,nelson2013
zachrisson2017,norseng1987
zachrisson2017,peterson2007
zachrisson2017,peterson2012
zachrisson2017,stahle1969
zachrisson2017,ringstad1989
zachrisson2017,ronneseth1975
oye2016,ronneseth1975
zachrisson2017,selinge1980
zachrisson2017,sturluson1995
zachrisson2017,stahle1956
zachrisson2017,stahle1958
zachrisson2017,struck1990
zachrisson2017,sundqvist2016
skre2019,sundqvist2016
zachrisson2017,taranger1913
zachrisson2017,vikstrand2015
zachrisson2017,vogt2010
zachrisson2017,williams1996
zachrisson2017,winberg1985
zachrisson2017,zachrisson2002a
sanmark2013,aitchson1994
sanmark2013,bagge1989
sanmark2013,ballantyne1999a
sanmark2013,bartlett1994
sanmark2013,brink2003
zachrisson2014a,brink2003
sanmark2013,brynjulfurnd
sanmark2013,dndiplomatariumnorvegicumnd
sanmark2013,driscoll1998
sanmark2013,driscoll2000
sanmark2013,flatman2010
sanmark2013,fornsok2012
sanmark2013,fridriksson2004a
sanmark2013,wollett2004
sanmark2013,damiata2005
sanmark2013,gelling2000
sanmark2013,gilchrist1995
sanmark2013,glass2011
sanmark2013,glick2005
sanmark2013,groenewoudt2009
sanmark2013,gustafsson2001
sanmark2013,hebede1968
sanmark2013,hellquist1980
sanmark2013,henriksen2001b
sanmark2013,higham1992
sanmark2013,holm2009
stene2017,holm2009
sanmark2013,iversen1956
sanmark2013,kulikowski2005
sanmark2013,larsson1995
sanmark2013,goff1988
sanmark2013,liebermann1913
sanmark2013,mehler2012
sanmark2013,moore2005
sanmark2013,narmo1996
tveiten2017,narmo1996
sanmark2013,oosthuizen2011
sanmark2013,rippon2004
sanmark2013,rygh1907
sanmark2013,samdal2008
sanmark2013,simonsson1984
sanmark2013,staf1935
sanmark2013,stocking2000
sanmark2013,vesteinsson2011
sanmark2013,akureyri2001
sanmark2013,vestergaard1988
sanmark2013,warner1988
sanmark2013,widgren1986
skorokhod2020,skorokhod2017
skorokhod2020,smolichev1926
skorokhod2020,stankevich1962
skorokhod2020,skorokhod2018
skorokhod2020,sytyi2006
sindbaek2016,heid2008
skre2017,axboe1991
skre2017,bakka1981
skre2017,bursche2002
skre2017,boe1923
skre2017,cipolla1956
skre2017,dyhrfjeldjohnsen2013
skre2017,engeler1991
skre2017,fonnesbechsandberg1985
skre2017,fonnesbechsandberg1988
skre2017,fonnesbechsandberg1989
skre2017,frimannslund1966
skre2017,gemici2015
skre2017,graeber2011
skre2017,guest2008
skre2017,hagland1994
skre2017,herschend1987
skre2017,herschend1991
skre2017,humphrey1985
skre2017,ingham2004
skre2017,innes1913
skre2017,innes1914
skre2017,kilger2015
skre2017,klang2013
skre2017,kallstrom2010
skre2017,leeper1933
skre2017,meikle1994
skre2017,munch1956
skre2017,munksgaard1956
skre2017,naismith2012
svendsen2019,naismith2012
skre2017,painter2013
skre2017,pare2013
skre2017,rau2013
skre2017,rovelli2012
skre2017,ruthstrom1993
skre2017,schacht1949
skre2017,scull1990
skre2017,steuer2013
williams2015,steuer2013
skre2017,stormndd
skre2017,voss1955
skre2017,wray1999
skre2017,zelizer1994
skre2017,zimmermann2003
toplak2018,zimmermann2003
toplak2015,zimmermann2003
vonholstein2014,ashby2012
vonholstein2014,blehr1973
vonholstein2014,clarke1988
vonholstein2014,donaldson1981
vonholstein2014,edwards1997
vonholstein2014,hunter1982
vonholstein2014,hunter1989
vonholstein2014,kjoshanssen1973
vonholstein2014,macgregor1983
vonholstein2014,meiri2013
vonholstein2014,morris1985
vonholstein2014,smirnova2005b
vonholstein2014,solazzo2011
vonholstein2014,sommer2009
vonholstein2014,sykes2011
vonholstein2014,wasser2008
skre2019,biggs2014
skre2019,birgisson2007
skre2019,bjordal2017
skre2019,bradley1991
skre2019,collis1995
skre2019,dumville1977
skre2019,feldman1975
skre2019,fulk2014
skre2019,grant1986
skre2019,green1965
skre2019,gutsmiedlschumann2018
skre2019,gothberg2018
skre2019,hall2006
skre2019,heaney2001
skre2019,heinertz1925
skre2019,hodder1976
skre2019,hardh2002
skre2019,ilkjaer2001
skre2019,imer2010
skre2019,indrebo1932
skre2019,jorpeland2018
skre2019,klaeber1950
skre2019,klaeber2014
skre2019,lindkvist2003a
skre2019,ljungkvist2017
skre2019,malmros1999
skre2019,malone1962
skre2019,neidorf2013
skre2019,neidorf2014
skre2019,neidorf2017
skre2019,nerman1942
skre2019,niles2007
skre2019,nasman1999
skre2019,osborn2007
skre2019,ostmo2018
skre2019,pilo1993
skre2019,pohl2009
skre2019,rau1955
skre2019,reichert1987
skre2019,reichert1990
skre2019,rix2015
skre2019,sawyer1991
skre2019,schlesinger1965
skre2019,schnetz1990
skre2019,scull2016
skre2019,seiler2018
skre2019,steuer2006
skre2019,sundqvist2018
skre2019,svennung1974
skre2019,sorensen1982
skre2019,talbot1954
skre2019,taranger1934
skre2019,teigen2007
skre2019,wikborg2018
skre2019,wolfram1971
skre2019,wolfram2008
skre2019,wolfram2009
skre2019,wolfram2011
skre2019,wood1994
skre2019,wood1977
lund2021,sindbaeknda
sindbaek2017,cunliffe2002
sindbaek2017,edwards1917
sindbaek2017,espelund2013
sindbaek2017,frank1998
sindbaek2017,harding2013
sindbaek2017,harris2003
sindbaek2017,holm2005
sindbaek2017,metcalf1995
sindbaek2017,trakadas2014
sindbaek2017,tschan2002b
sindbaek2017,vosmer2014
skre2017,uws2004
skre2017,wray2004
solli2011,ahmad2006
solli2011,aikawafaure2009
solli2011,ankersmit2009
solli2011,ashworth2007
solli2011,bender1993
solli2011,bender2007
solli2011,m2002
solli2011,bhaskar1989
solli2011,binford1962
solli2011,bohm2001
solli2011,bohm2008
solli2011,w2006
solli2011,braudel1949
solli2011,braziel2003
solli2011,carman2002
solli2011,chakrabarty2009
solli2011,cheape2009
solli2011,clark1936
solli2011,clark1954
solli2011,crossland2005
solli2011,crutzen2002
solli2011,dawdy2009
solli2011,dixon2005
solli2011,domanska2009
solli2011,domanska2010
solli2011,durkheim1904
solli2011,dybdahl2010
solli2011,eagleton2000
solli2011,edgeworth2010
solli2011,t2006
solli2011,flannery1973
solli2011,foley2005
solli2011,fraiture2010
solli2011,fraiture2009
solli2011,fraser2000
solli2011,fraser2001
solli2011,fukuyama2002
solli2011,gibbon1989
solli2011,grosjean2007
solli2011,hacking1999
solli2011,haraway2008
solli2011,harman2010
solli2011,harrison2009
solli2011,hodder1987
solli2011,hodder1999
solli2011,holmberg2008
solli2011,holtorf2007
solli2011,holtorf2011
solli2011,hyenstrand1988
solli2011,jenkins2004
solli2011,jong2008
solli2011,kirshenblattgimblett1994
solli2011,kirshenblattgimblett2004
solli2011,kolen2009
solli2011,kotchen2007
solli2011,kristiansen2002
solli2011,kurin2004
solli2011,labinger2001
solli2011,lakatos1973
solli2011,latour1993
solli2011,latour2003
solli2011,latour2005h
solli2011,levistrauss1962
solli2011,lowenthal1985
solli2011,madsen1900
solli2011,mason2000
solli2011,moberg1977
solli2011,mullerndc
solli2011,mullerndd
solli2011,nilsen2003
solli2011,nummedal1912
solli2011,nussbaum1999
solli2011,naess1973
solli2011,oestigaard2004
solli2011,oestigaard2007
solli2011,olsen1986
solli2011,olwig2001
solli2011,parkerpearson2006
solli2011,parkin1999
solli2011,partner2009
solli2011,periman2006
solli2011,petersennd
solli2011,pickering1993
solli2011,pickering1994
solli2011,piotrowski2006
solli2011,pollard1998
solli2011,rorty1989
solli2011,rose2007
solli2011,ruddiman2003
solli2011,ruddiman2005
solli2011,samuel1994
solli2011,sanden2008
solli2011,schanche1983
solli2011,schwandt1994
solli2011,serres1995
solli2011,shanks2010
solli2011,skolimowski1974
solli2011,skounti2009
solli2011,sloterdijk2009
solli2011,smail2007
solli2011,snow1959
solli2011,snow1966
solli2011,solli1989
solli2011,spiegel2009
solli2011,steinberg2002
solli2011,stotz2008
solli2011,svestad1995
solli2011,terrill2008
solli2011,todorov1993
solli2011,tvedt2010
solli2011,waterton2006
solli2011,watson1971
solli2011,weisman2007
solli2011,welinder1986
solli2011,white1949
solli2011,white1959
solli2011,willey1958
solli2011,wolfe2010
solli2011,zalasiewicz2008
solli2011,zalasiewicz2010
skre2011b,blindheimnd
skre2011b,ka1999
skre2011b,ka1995
toplak2018,almgren1904
toplak2015,almgren1904
toplak2018,eibl2005
toplak2018,ernst1989
toplak2018,faull1976
toplak2018,zielonka1957
toplak2018,zydok2004
skre2019,bergsveinn2007
skre2019,granzweig2018
lund2021,staeckernd
toplak2018,harding1977
toplak2018,mullerwille1987
toplak2018,murphy2008b
price2014,murphy2008b
toplak2018,pettersson1991
toplak2018,duwel1995
toplak2018,ernst1992
toplak2015,ernst1992
stott2019,keay2014
stott2019,evans2015
stott2019,stott2018
stott2019,kjaer2018
stott2019,trier2019
stott2019,guyot2018
stott2019,rizaldy2018
stott2019,colgan2012
stott2019,liu2017
stott2019,meng2012
stott2019,jain1997
stott2019,chen2014
stott2019,breiman2001
stott2019,belgiu2016
stott2019,strobl2009
stott2019,flemming2007
stott2019,rosenkranz2015
stott2019,vennersdorf2017
stott2019,mitchell1988
stott2019,vanderwalt2014
stott2019,illingworth1987
stott2019,cerrillocuenca2017
stott2019,schubert2017
stott2019,ester1996
stott2019,freeland2016
stott2019,trier2009
stott2019,kvamme2016
stott2019,verdonck2016
stott2019,lewis1995
stott2019,bryant1987
stott2019,guisan1999
stott2019,korsgaard2004
stott2019,dereu2013
stott2019,riley2017
stott2019,knudsen2012
stott2019,jakobsen2017
stott2019,andersen1992
stott2019,pedregosa2011
stott2019,steffensen2014
stott2019,marmol2004
stott2019,tsai2008
stott2019,andreasen2016
stott2019,french2010
stott2019,grieve1992
stott2019,french2018
stott2019,davis2019
stott2019,lambers2016
stott2019,traviglia2016
stott2019,lambers2019
stott2019,trier2016
stott2019,zingman2016
stott2019,verschoofvandervaart2019
stott2019,zhu2006
stott2019,benediktsson1997
stott2019,sevara2018
stott2019,fortidsminder2018
stott2019,petersen2015
stott2019,biermann2016
stott2019,harck1986
stott2019,overgaard2016
stott2019,harck1990
stott2019,hoy1991
stott2019,wu2016
stott2019,certini2013
stott2019,zhang2018
stott2019,silburt2019
stott2019,hanson2012
stott2019,cowley2012
stott2019,sevara2013
toplak2018,toplak2017
toplak2018,jonsson2007
zoega2017,jonsson2007
toplak2018,saxe1970
tveiten2017,blochnakkerud1994
tveiten2017,blom1991
tveiten2017,christophersen1974
tveiten2017,frostatingslovahagland1994
tveiten2017,indrelid1988
tveiten2017,jouttijarvi1991
tveiten2017,loftsgarden2011
tveiten2017,lyngstrom2009
tveiten2017,mjaerum2007
tveiten2017,pilo2013
tveiten2017,pilo2012
tveiten2017,pleiner1989
stene2017,bagge2008
stene2017,brink2008ag
stene2017,ekrem1998
stene2017,evenstadnd
stene2017,gundersen2016
stene2017,gunnarsdottir1999
stene2017,hoeg1996
stene2017,hougen1930
stene2017,jacobsen2005
stene2017,jordhoy2007
stene2017,larsen2009
tveiten2017,larsen2009
stene2017,magnus2005
stene2017,moen1998
stene2017,orning2008
stene2017,ostrom1990
stene2017,risbol2005
stene2017,saetren2011
stene2017,salvesen1969
stene2017,sevatdal1985
stene2017,solem2004
stene2017,stenseth2005
stene2017,ruralia2005
stene2017,wangen2006
skre2011b,jorgensen1986
stene2017,stene2014
svensson2018,berg1983
svensson2018,berglund2015
svensson2018,bjorkbom1907
svensson2018,cabouret1989
svensson2018,emanuelsson2001
svensson2018,erixon1918
svensson2018,erixon1956
svensson2018,frodin1925
svensson2018,hellstrom1917
svensson2018,indrelid1994
svensson2018,kvamme1988
svensson2018,lofgren1982
svensson2018,marsden2005
svensson2018,montelius1977
svensson2018,nyman1952
svensson2018,olsson1998
svensson2018,prescott1995
svensson2018,sandnes1989
svensson2018,sandnes1991
svensson2018,schug2010
svensson2018,styhre2013
svensson2018,svensson2008
svensson2018,svensson2015
svensson2018,wennersten2002
svensson2018,whatmore2002
svendsen2019,asc1961
svendsen2019,baker2010
svendsen2019,bjornskov2013
svendsen2019,blackburn2014
svendsen2019,blair2014
svendsen2019,campbell1986
svendsen2019,congleton2015
svendsen2019,faith2014
svendsen2019,freudenthal1944
svendsen2019,gillingham1989
svendsen2019,gundlach2019
svendsen2019,hendrickson2018
svendsen2019,hillman2019
svendsen2019,hobbesnd
svendsen2019,keynes1986
svendsen2019,konrad2012
svendsen2019,lambert2017
svendsen2019,lawson1984
svendsen2019,lawson2014
svendsen2019,leeson2007
svendsen2019,miller2014a
svendsen2019,mostert2014
svendsen2019,olson1965
svendsen2019,olson2000
svendsen2019,ormrod2000
svendsen2019,pelteret2014a
svendsen2019,piano2019
svendsen2019,powell2009
svendsen2019,salter2015
svendsen2019,spejlborg2016
