source,target
sutherland2015,ingstad1985
sutherland2009,ingstad1985
sutherland2015,jackson2000
sutherland2015,jackson1978
sutherland2015,jordan1980
sutherland2009,jordan1980
sutherland2015,linderothwallace2006
sutherland2015,ere2002
sutherland2015,morgan1975
sutherland2015,rasmussen2010
sutherland2015,roussel1941
sutherland2015,stonge2000
sindbaek2011,burstom1993
sindbaek2016,paxton1969
sindbaek2016,london1990
sindbaek2016,michelmerch1972
sindbaek2016,harling1995
sindbaek2016,elmham1980
sindbaek2016,northampton1979
sindbaek2016,norwich2007
sindbaek2016,nottingham1989
sindbaek2016,oxford2003
sindbaek2016,castle1977
sindbaek2016,raunds2009
sindbaek2016,ribblehead1978
sindbaek2016,sedgeford2004
sindbaek2016,shrewsbury1978
sindbaek2016,folds1983
sindbaek2016,lyons2005
sindbaek2016,neots1972
sindbaek2016,stafford1981
sindbaek2016,stamford1982
sindbaek2016,steyning1990
sindbaek2016,thetford1984
sindbaek2016,torksey1964
sindbaek2016,wharram1983
sindbaek2016,worcester1992
sindbaek2016,york2000
sindbaek2016,flixborough2007
sindbaek2016,tamworth1967
sindbaek2016,batey1987
sindbaek2016,brown2003
ahfeldt2015,brown2003
sindbaek2016,buttler1989
knappett2025,buttler1989
sindbaek2016,buttler1991
sindbaek2016,crumlinpedersen1984
sindbaek2016,driscoll2002
sindbaek2016,henry1945
sindbaek2016,henry1952
sindbaek2016,hubbard1989
sindbaek2016,khvoshchinskaya2007
knappett2025,khvoshchinskaya2007
sindbaek2016,lane2007
sindbaek2016,maclaren1974
sindbaek2016,mann1984
sindbaek2016,may1948
sindbaek2016,mills2007
sindbaek2016,osullivan1970
sindbaek2016,pearson2001
sindbaek2016,rollason2004
sindbaek2016,santi2005
sindbaek2016,sharples2003
sindbaek2016,sidebottom2000
sindbaek2016,wallace1981
sindbaek2016,wallace1985
sutherland2015,bayley2013
wouters2016,wouters2020
wouters2016,devos2020
wouters2016,ambrosiani2020
wouters2016,henning2020
wouters2016,hodges2020
wouters2016,pirenne1938
wouters2016,verhulst2020
lund2021,weissnd
weissnd,einhardind
weissnd,saxo2006
weissnd,aspernfnd
weissnd,bremischesnd
weissnd,caesarnd
weissnd,vogt2002
weissnd,iind
weissnd,dummlernda
weissnd,historica1925
weissnd,merovingicind
weissnd,willhadi1982
weissnd,vonhamburg2013
weissnd,baastrup2009
weissnd,balzer1986
weissnd,balzer2005
weissnd,balzer2009
weissnd,balzer2010
weissnd,balzer2011
weissnd,balzer2013
weissnd,bantelmann1988
weissnd,bantelmanndittmannabantelmann1972
weissnd,englert2007f
weissnd,bauer1994
weissnd,becher2000
weissnd,becher2012
weissnd,benesch1999
weissnd,bergmann1999
weissnd,bernatzkygoetze1991
weissnd,beumannhbeumann1987
weissnd,biermann2000
weissnd,biermann2006
weissnd,biermann2010
weissnd,beier2012
weissnd,biermannhenning2012
weissnd,sawyer2000i
weissnd,bischop2005
weissnd,bischopd2009
weissnd,blumenthal2001
weissnd,bock1996
weissnd,bock2012
weissnd,schafer2009
weissnd,bohme2001
weissnd,bohme2006
weissnd,jahrtausende1983
weissnd,freise1983
weissnd,freise1993
weissnd,freund2007
weissnd,freund2012
weissnd,frey2001
weissnd,fried2007
weissnd,friedland2004
weissnd,gerlach2000
weissnd,giertz2004
weissnd,giertzristow2013
weissnd,giese1992
weissnd,giese2008
weissnd,giesler1997
weissnd,glaeskeg1962
weissnd,glass2010
weissnd,gockel1992
weissnd,godwin1962
weissnd,goetz1993
weissnd,goetz2006
weissnd,grewek2002
weissnd,grimm1990
weissnd,gringmuthdallmer1993
weissnd,gringmuthdallmer1999
weissnd,gringmuthdallmer2009
weissnd,hendriksen2000
weissnd,chr1984
weissnd,haberstroh1999
weissnd,hall1916
weissnd,hallencreutzc1984
weissnd,hanauskasonnemann2012
weissnd,hansen1927
weissnd,hartmann1990
weissnd,hartmann2012
weissnd,heideckerk2010
weissnd,heine1991
weissnd,heine2000
weissnd,heine2000a
weissnd,heine2006
weissnd,heine2010
weissnd,heinemeyerk1995
weissnd,henning1998
weissnd,henningmacphail2004
weissnd,henschm2011
weissnd,herbers2005
weissnd,herrmann1966
weissnd,herrmann1967
weissnd,herrmann1968
weissnd,herrmann1973
weissnd,herrmann2006
weissnd,herrmann2009
weissnd,herrmannheussner1991
weissnd,herrmann2007
weissnd,heske2006
weissnd,hesse2009
weissnd,hessest2010
weissnd,hinz1996
weissnd,hoffman1984
weissnd,st1984
weissnd,hoffmannellmers1990
weissnd,hofmann1999
weissnd,hofmeister1979
weissnd,hofmeister1981
weissnd,ph1997
weissnd,hubener1978
weissnd,hubener1982
weissnd,hucke1956
weissnd,huldzetsche1989
weissnd,hupkad2012
weissnd,jacobsen1991
weissnd,jankuhnh1974
weissnd,jankuhn1976a
weissnd,jansonh2004
weissnd,janssen1983
weissnd,janssenwamser1982
weissnd,loose1982
weissnd,johanek1985
weissnd,johanek1992
weissnd,johanek1999
weissnd,dejong1998
weissnd,jonsh2002
weissnd,jonsh2008
weissnd,jonsmessal2013
weissnd,kablitzk2011
weissnd,kahl1982
weissnd,ch2012
weissnd,kempketkempke1984
weissnd,kempke1988
weissnd,kempke1993
weissnd,kempke1998
weissnd,kempke2001
weissnd,kempke2002
weissnd,kerscherh2010
weissnd,th2013
weissnd,klapheck2008
weissnd,kleingartner2008
weissnd,kleingartner2012
weissnd,klemensen1995
weissnd,ottomeyer2010
weissnd,koch2005
weissnd,koch2008
weissnd,steuer1973
weissnd,kolawilkea2000
weissnd,kolzer2012
weissnd,kozokkruse1993
weissnd,kroemerweber2012
weissnd,jahrhundert2005
weissnd,kroker2006
weissnd,kruger1950
weissnd,krugerk1986
weissnd,kuhn2005
weissnd,kuhn2006
weissnd,kuhnh1995
weissnd,kuhtreiber2012
weissnd,kunz2004
weissnd,kunz2008a
weissnd,kurz2009
weissnd,lassig2013
weissnd,lauda1984
weissnd,laux1987
weissnd,laux1997
weissnd,laux2002
weissnd,laux2005
weissnd,lemmwilschewski2009
weissnd,leopold1984
weissnd,libbyw1965
weissnd,linck2010
weissnd,linnemann2011
weissnd,queckenstedt1992
weissnd,im2001
weissnd,ludtkeh2013
weissnd,majchczack2013
weissnd,makelerh2009
weissnd,manders2011
weissnd,mckeon1974
weissnd,scheschkewitz2013
weissnd,meier1990
weissnd,meier2001
toplak2015,meier2001
weissnd,meier2012
weissnd,meieru2007
weissnd,messal2013
weissnd,messal2010
weissnd,meyerrodrigues1992
weissnd,middendorffh1902
weissnd,mollerwiering2002
weissnd,moritzj1986
weissnd,mullerumuller2010
weissnd,mulleru2013
weissnd,mullerwille2003
weissnd,mullerwille2004
weissnd,mullerwilleam2009
weissnd,mullerwillebm2011
weissnd,mullerwille2012
weissnd,nagel1985
weissnd,nadeau1997
weissnd,nadeau1998
weissnd,nakoinzo2013
weissnd,nilssonbnilsson2010
weissnd,noble1974
weissnd,nyberg1983
weissnd,obst2013
weissnd,ortlam1994
weissnd,ortlamwesemann1992
weissnd,oswald1962
weissnd,oswald1971
weissnd,alster1976
weissnd,pelc2012
weissnd,puhle2001b
weissnd,putzger1992
weissnd,radtke2004
weissnd,redknap1988
weissnd,reinhardt1959
weissnd,resih1979
weissnd,reveszl2000
weissnd,richter1991
weissnd,riederk2010
weissnd,rockeleinhrockelein2013
weissnd,rossignol2011
weissnd,rossignol2013
weissnd,ruchhoft2008
weissnd,rungert2012
weissnd,damico1998
weissnd,sage2002
weissnd,sawyer2009
weissnd,sawyersawyer1993
weissnd,schieffer1997
weissnd,schiefferr2011
weissnd,schiefferr2012
weissnd,schindlerbr1948
weissnd,schindlerr1948
weissnd,schindler1950
weissnd,schindlerbr1952
weissnd,schindlerr1955
weissnd,schindlerbr1957
weissnd,schindlerbr1958
weissnd,schindlerbr1959
weissnd,schindler1960
weissnd,schlossermauritsen2009
weissnd,schluter2001
weissnd,schluter2002
weissnd,schluter2005
weissnd,schluter2006
weissnd,schmeidler1918
weissnd,schmid1996
weissnd,schmidhecklau2004
weissnd,schmidt1983
weissnd,schmidt1989
weissnd,schmidt1974
weissnd,schmitt2006
weissnd,schmolckejons2013
weissnd,schneeweiss2010a
weissnd,schneeweiss2010b
weissnd,schneeweiss2012
weissnd,schneider1989
weissnd,schneider1991
weissnd,schneider2011
weissnd,schneidmullerb2000
weissnd,schoffel1929
weissnd,schon1998
weissnd,schrader1909
weissnd,schrader1914
weissnd,schubert1995
weissnd,geschichtsundkulturbilder1924
weissnd,schulz1995
weissnd,schulzeh1963
weissnd,schulzeah2001
weissnd,schulzebh2001
weissnd,schulzedorrlamm2002
weissnd,schulzedorrlamm2005
weissnd,schulzedorrlamm2013
weissnd,schwarz1971
weissnd,schwarz1975
weissnd,schwarz1989
weissnd,schwarzeneuss1999
weissnd,schwarzwalder1955
weissnd,schwarzwalder1987
weissnd,scior2002
weissnd,scior2005
weissnd,scior2007
weissnd,sciorscior2012
weissnd,segschneider2006
weissnd,seibert2004
weissnd,siegmuller2012
weissnd,sonnemannt2010
weissnd,sonnemann2013
weissnd,springer2004
weissnd,stamm1962
weissnd,steffens1952
weissnd,steffensh1953
weissnd,steffens1953
weissnd,steffensh1957
weissnd,steffens1958
weissnd,steinmetz2002
weissnd,steinmetz2001
weissnd,steinwascherg2006
weissnd,stephanh2010
weissnd,stephanh2013
weissnd,steuerh1973
weissnd,steuerh1979
weissnd,steuerh1984
weissnd,stiegemann1999a
weissnd,stiegemann1999b
weissnd,stilke1998
weissnd,segl1995
weissnd,streich1984
weissnd,streich2001
weissnd,struvek1965
weissnd,struvek1972
weissnd,struvek1975
weissnd,struvek1985
weissnd,struvek1986
weissnd,stuiver1977
weissnd,stuiver1998
weissnd,taylorr1987
weissnd,tempel1991
weissnd,theuerkauf1988
weissnd,hilton2011
weissnd,wamser1984
weissnd,wamser1989
weissnd,wamser1991
weissnd,wamser1992
weissnd,wamser1999
weissnd,wand1974
weissnd,wand1998
weissnd,weber2011
weissnd,weidner2002
weissnd,weidemannkweidemann1976
weissnd,weidemannkweidemann1977
weissnd,wendowski1998
weissnd,wendowskischunemann1999
weissnd,wendowskischunemann2000
weissnd,wendowskischunemann2004
weissnd,wentzschwinekoper1972
weissnd,werner1973
weissnd,werner1992
weissnd,werther2012
weissnd,werther2013
weissnd,wetzel1989
weissnd,wetzel2011
weissnd,wiechmann2004
weissnd,wilke1998
weissnd,wilke2008
weissnd,willems1990
weissnd,willroth1985
weissnd,willroth2011
weissnd,wilschewski1999
weissnd,wilschewskif2007
weissnd,winkelmann1972
weissnd,wintergerst2007
weissnd,wood1987
weissnd,wyss2009
weissnd,zechieleckes1999
weissnd,zehm2005
weissnd,zimmer1995
weissnd,zuhlke2002
weissnd,ettel2002
weissnd,NOAUTHOR30
weissnd,koch2014
weissnd,struve1991
weissnd,agthe1951
weissnd,stiegemann2009
weissnd,bauer2004
knappett2025,cabot2004
zachrisson2017,ahlen1994
zachrisson2017,collen2011
zachrisson2017,devries1961
zachrisson2017,duwel2001
toplak2015,duwel2001
zachrisson2017,eriksson1991
zachrisson2017,gelting2000
zachrisson2017,gren2003
zachrisson2017,gustavson1995
zachrisson2017,hafstrom1962
zachrisson2017,iversen2004
zachrisson2017,kallstrom2012
zachrisson2017,krovel2001
zachrisson2017,lamm2006
ahfeldt2015,lamm2006
zachrisson2017,lindkvist1979
zachrisson2017,ljung2001
zachrisson2017,lagaboters1915
tveiten2017,lagaboters1915
zachrisson2017,mejsholm1954
zachrisson2017,nasman2008
zachrisson2017,nelson2013
zachrisson2017,norseng1987
zachrisson2017,peterson2007
zachrisson2017,peterson2012
zachrisson2017,stahle1969
zachrisson2017,ringstad1989
zachrisson2017,ronneseth1975
oye2016,ronneseth1975
zachrisson2017,selinge1980
zachrisson2017,sturluson1995
zachrisson2017,stahle1956
zachrisson2017,stahle1958
zachrisson2017,struck1990
zachrisson2017,sundqvist2016
skre2019,sundqvist2016
zachrisson2017,taranger1913
zachrisson2017,vikstrand2015
zachrisson2017,vogt2010
zachrisson2017,williams1996
zachrisson2017,winberg1985
zachrisson2017,zachrisson2002a
sanmark2013,aitchson1994
sanmark2013,bagge1989
sanmark2013,ballantyne1999a
sanmark2013,bartlett1994
sanmark2013,brink2003
NOAUTHOR39,brink2003
sanmark2013,brynjulfurnd
sanmark2013,dndiplomatariumnorvegicumnd
sanmark2013,driscoll1998
sanmark2013,driscoll2000
sanmark2013,flatman2010
sanmark2013,fornsok2012
sanmark2013,fridriksson2004a
sanmark2013,wollett2004
sanmark2013,damiata2005
sanmark2013,gelling2000
sanmark2013,gilchrist1995
sanmark2013,glass2011
sanmark2013,glick2005
sanmark2013,groenewoudt2009
sanmark2013,gustafsson2001
sanmark2013,hebede1968
sanmark2013,hellquist1980
sanmark2013,henriksen2001b
sanmark2013,higham1992
sanmark2013,holm2009
stene2017,holm2009
sanmark2013,iversen1956
sanmark2013,kulikowski2005
sanmark2013,larsson1995
sanmark2013,goff1988
sanmark2013,liebermann1913
sanmark2013,mehler2012
sanmark2013,moore2005
sanmark2013,narmo1996
tveiten2017,narmo1996
sanmark2013,oosthuizen2011
sanmark2013,rippon2004
sanmark2013,rygh1907
sanmark2013,samdal2008
sanmark2013,simonsson1984
sanmark2013,staf1935
sanmark2013,stocking2000
sanmark2013,vesteinsson2011
vesteinssonnd,vesteinsson2011
sanmark2013,akureyri2001
sanmark2013,vestergaard1988
sanmark2013,warner1988
sanmark2013,widgren1986
skorokhod2020,skorokhod2017
skorokhod2020,smolichev1926
skorokhod2020,stankevich1962
skorokhod2020,skorokhod2018
skorokhod2020,sytyi2006
sindbaek2016,heid2008
lund2021,NOAUTHOR31
skorokhod2020,skorokhod2019
skorokhod2020,zhyhola2019
skorokhod2020,sityi1946
skre2017,axboe1991
NOAUTHOR36,axboe1991
skre2017,bakka1981
skre2017,bursche2002
skre2017,boe1923
skre2017,cipolla1956
skre2017,dyhrfjeldjohnsen2013
skre2017,engeler1991
skre2017,fonnesbechsandberg1985
skre2017,fonnesbechsandberg1988
skre2017,fonnesbechsandberg1989
skre2017,frimannslund1966
skre2017,gemici2015
skre2017,graeber2011
skre2017,guest2008
skre2017,hagland1994
skre2017,herschend1987
skre2017,herschend1991
skre2017,humphrey1985
skre2017,ingham2004
skre2017,innes1913
skre2017,innes1914
skre2017,kilger2015
skre2017,klang2013
skre2017,kallstrom2010
skre2017,leeper1933
skre2017,meikle1994
skre2017,munch1956
skre2017,munksgaard1956
skre2017,naismith2012
svendsen2019,naismith2012
skre2017,painter2013
skre2017,pare2013
skre2017,rau2013
skre2017,rovelli2012
skre2017,ruthstrom1993
skre2017,schacht1949
skre2017,scull1990
skre2017,steuer2013
williams2015,steuer2013
skre2017,stormndd
skre2017,voss1955
skre2017,wray1999
skre2017,zelizer1994
skre2017,zimmermann2003
toplak2018,zimmermann2003
toplak2015,zimmermann2003
vonholstein2014,ashby2012
vonholstein2014,smith1994
vonholstein2014,blehr1973
vonholstein2014,clarke1988
vonholstein2014,donaldson1981
vonholstein2014,edwards1997
vonholstein2014,hunter1982
vonholstein2014,hunter1989
vonholstein2014,kjoshanssen1973
vonholstein2014,macgregor1983
vonholstein2014,meiri2013
vonholstein2014,morris1985
vonholstein2014,smirnova2005b
vonholstein2014,solazzo2011
vonholstein2014,sommer2009
vonholstein2014,sykes2011
vonholstein2014,wasser2008
skre2019,biggs2014
skre2019,birgisson2007
skre2019,bjordal2017
skre2019,bradley1991
skre2019,collis1995
skre2019,dumville1977
skre2019,feldman1975
skre2019,fulk2014
skre2019,grant1986
skre2019,green1965
skre2019,gutsmiedlschumann2018
skre2019,gothberg2018
skre2019,hall2006
skre2019,heaney2001
skre2019,heinertz1925
skre2019,hodder1976
skre2019,hardh2002
skre2019,ilkjaer2001
skre2019,imer2010
skre2019,indrebo1932
skre2019,jorpeland2018
skre2019,klaeber1950
skre2019,klaeber2014
skre2019,lindkvist2003a
skre2019,ljungkvist2017
skre2019,malmros1999
skre2019,malone1962
skre2019,neidorf2013
skre2019,neidorf2014
skre2019,neidorf2017
skre2019,nerman1942
skre2019,niles2007
skre2019,nasman1999
skre2019,osborn2007
skre2019,ostmo2018
skre2019,pilo1993
skre2019,pohl2009
skre2019,rau1955
skre2019,reichert1987
skre2019,reichert1990
skre2019,rix2015
skre2019,sawyer1991
skre2019,schlesinger1965
skre2019,schnetz1990
skre2019,scull2016
skre2019,seiler2018
skre2019,steuer2006
skre2019,sundqvist2018
skre2019,svennung1974
skre2019,sorensen1982
skre2019,talbot1954
skre2019,taranger1934
skre2019,teigen2007
skre2019,wikborg2018
skre2019,wolfram1971
skre2019,wolfram2008
skre2019,wolfram2009
skre2019,wolfram2011
skre2019,wood1994
skre2019,wood1977
lund2021,sindbaeknda
sindbaeknda,aarsleff1955
sindbaeknda,fuglesang1985b
vonholstein2014,ambrosiani2018
vonholstein2014,ambrosiani2019
vonholstein2014,ambrosiani2021
weissnd,holderegger1911
weissnd,aust2002
weissnd,heine1992
weissnd,klatt2009
weissnd,kobler1973
weissnd,ludowici2014
weissnd,poppelmann2005
weissnd,scior2000
weissnd,stormer1995
sindbaek2017,cunliffe2002
sindbaek2017,edwards1917
sindbaek2017,espelund2013
sindbaek2017,frank1998
sindbaek2017,harding2013
sindbaek2017,harris2003
sindbaek2017,holm2005
sindbaek2017,metcalf1995
sindbaek2017,trakadas2014
sindbaek2017,tschan2002b
sindbaek2017,vosmer2014
skre2017,uws2004
skre2017,wray2004
solli2011,ahmad2006
solli2011,aikawafaure2009
solli2011,ankersmit2009
solli2011,ashworth2007
solli2011,bender1993
solli2011,bender2007
solli2011,m2002
solli2011,bhaskar1989
solli2011,binford1962
solli2011,bohm2001
solli2011,bohm2008
solli2011,w2006
solli2011,braudel1949
solli2011,braziel2003
solli2011,carman2002
solli2011,chakrabarty2009
solli2011,cheape2009
solli2011,clark1936
solli2011,clark1954
solli2011,crossland2005
solli2011,crutzen2002
solli2011,dawdy2009
solli2011,dixon2005
solli2011,domanska2009
solli2011,domanska2010
solli2011,durkheim1904
solli2011,dybdahl2010
solli2011,eagleton2000
solli2011,edgeworth2010
solli2011,t2006
solli2011,flannery1973
solli2011,foley2005
solli2011,fraiture2010
solli2011,fraiture2009
solli2011,fraser2000
solli2011,fraser2001
solli2011,fukuyama2002
solli2011,gibbon1989
solli2011,grosjean2007
solli2011,hacking1999
solli2011,haraway2008
solli2011,harman2010
solli2011,harrison2009
solli2011,hodder1987
solli2011,hodder1999
solli2011,holmberg2008
solli2011,holtorf2007
solli2011,holtorf2011
solli2011,hyenstrand1988
solli2011,jenkins2004
solli2011,jong2008
solli2011,kirshenblattgimblett1994
solli2011,kirshenblattgimblett2004
solli2011,kolen2009
solli2011,kotchen2007
solli2011,kristiansen2002
solli2011,kurin2004
solli2011,labinger2001
solli2011,lakatos1973
solli2011,latour1993
solli2011,latour2003
solli2011,latour2005h
solli2011,levistrauss1962
solli2011,lowenthal1985
solli2011,madsen1900
solli2011,mason2000
solli2011,moberg1977
solli2011,mullerndc
solli2011,mullerndd
solli2011,nilsen2003
solli2011,nummedal1912
solli2011,nussbaum1999
solli2011,naess1973
solli2011,oestigaard2004
solli2011,oestigaard2007
solli2011,olsen1986
solli2011,olwig2001
solli2011,parkerpearson2006
solli2011,parkin1999
solli2011,partner2009
solli2011,periman2006
solli2011,petersennd
solli2011,pickering1993
solli2011,pickering1994
solli2011,piotrowski2006
solli2011,pollard1998
solli2011,rorty1989
solli2011,rose2007
solli2011,ruddiman2003
solli2011,ruddiman2005
solli2011,samuel1994
solli2011,sanden2008
solli2011,schanche1983
solli2011,schwandt1994
solli2011,serres1995
solli2011,shanks2010
solli2011,skolimowski1974
solli2011,skounti2009
solli2011,sloterdijk2009
solli2011,smail2007
solli2011,snow1959
solli2011,snow1966
solli2011,solli1989
solli2011,spiegel2009
solli2011,steinberg2002
solli2011,stotz2008
solli2011,svestad1995
solli2011,terrill2008
solli2011,todorov1993
solli2011,tvedt2010
solli2011,waterton2006
solli2011,watson1971
solli2011,weisman2007
solli2011,welinder1986
solli2011,white1949
solli2011,white1959
solli2011,willey1958
solli2011,wolfe2010
solli2011,zalasiewicz2008
solli2011,zalasiewicz2010
lund2021,NOAUTHOR32
NOAUTHOR32,blindheimnd
NOAUTHOR32,ka1999
NOAUTHOR32,ka1995
weissnd,neumunster1984
weissnd,gebers1965
weissnd,neumunster1981
weissnd,neumunster1986
weissnd,bonn2007
weissnd,mainz1993
weissnd,drogereit2011
weissnd,wigand1999
weissnd,caen2012
weissnd,gottingen2007
weissnd,lubeckischegeschichteualterthumskunde1999
weissnd,osnabruck2005
weissnd,neumunster1987
weissnd,braubach2012
weissnd,hannover1984
weissnd,neumunster2006
weissnd,ehlers2009
weissnd,wiesbaden2008
weissnd,waitz1937
weissnd,hildesheim1966
weissnd,renner1995
weissnd,aalen1970
weissnd,darmstadt1978
weissnd,stockholm1937
weissnd,neumunster2010
weissnd,kopitzsch2010
weissnd,greifswald1951
weissnd,boshof1996
weissnd,bosworth1921
weissnd,weinheim1984
weissnd,wiesbaden2010
weissnd,busch1999
weissnd,busch2002
weissnd,oxford1990
weissnd,tostedt1985
weissnd,sigmaringen1992
weissnd,tilleda2001
weissnd,koln1958
weissnd,ellmers1972
weissnd,mainz2014
weissnd,lubeck1980
weissnd,gensen1975
weissnd,hannover1911
toplak2018,almgren1904
toplak2015,almgren1904
toplak2018,eibl2005
NOAUTHOR33,eibl2005
toplak2018,ernst1989
toplak2018,faull1976
toplak2018,zielonka1957
toplak2018,zydok2004
skre2019,bergsveinn2007
skre2019,granzweig2018
lund2021,staeckernd
toplak2018,harding1977
toplak2018,mullerwille1987
NOAUTHOR36,mullerwille1987
toplak2018,murphy2008b
gardeland,murphy2008b
toplak2018,pettersson1991
toplak2018,duwel1995
toplak2018,ernst1992
toplak2015,ernst1992
staeckernd,souers1937
staeckernd,becker1973
zachrisson2018,becker1973
staeckernd,stromback1970
stott2019,keay2014
stott2019,evans2015
stott2019,stott2018
stott2019,kjaer2018
stott2019,trier2019
stott2019,guyot2018
stott2019,rizaldy2018
stott2019,colgan2012
stott2019,liu2017
stott2019,meng2012
stott2019,jain1997
stott2019,chen2014
stott2019,breiman2001
stott2019,belgiu2016
stott2019,strobl2009
stott2019,flemming2007
stott2019,rosenkranz2015
stott2019,vennersdorf2017
stott2019,mitchell1988
stott2019,vanderwalt2014
stott2019,illingworth1987
stott2019,cerrillocuenca2017
stott2019,schubert2017
stott2019,ester1996
stott2019,freeland2016
stott2019,trier2009
stott2019,kvamme2016
stott2019,verdonck2016
stott2019,lewis1995
stott2019,bryant1987
stott2019,guisan1999
stott2019,korsgaard2004
stott2019,dereu2013
stott2019,riley2017
stott2019,knudsen2012
stott2019,jakobsen2017
stott2019,andersen1992
stott2019,pedregosa2011
stott2019,steffensen2014
stott2019,marmol2004
stott2019,tsai2008
stott2019,andreasen2016
stott2019,french2010
stott2019,grieve1992
stott2019,french2018
stott2019,davis2019
stott2019,lambers2016
stott2019,traviglia2016
stott2019,lambers2019
stott2019,trier2016
stott2019,zingman2016
stott2019,verschoofvandervaart2019
stott2019,zhu2006
stott2019,benediktsson1997
stott2019,sevara2018
stott2019,fortidsminder2018
stott2019,petersen2015
stott2019,biermann2016
stott2019,harck1986
stott2019,overgaard2016
stott2019,harck1990
stott2019,hoy1991
stott2019,wu2016
stott2019,certini2013
stott2019,zhang2018
stott2019,silburt2019
stott2019,hanson2012
stott2019,cowley2012
stott2019,sevara2013
toplak2018,toplak2017
toplak2018,jonsson2007
zoega2017,jonsson2007
toplak2018,saxe1970
NOAUTHOR33,saxe1970
solli2011,braudel1975
solli2011,solli2023
solli2011,edgeworth2023
solli2011,holtorf2023
tveiten2017,blochnakkerud1994
tveiten2017,blom1991
tveiten2017,christophersen1974
tveiten2017,frostatingslovahagland1994
tveiten2017,indrelid1988
tveiten2017,jouttijarvi1991
tveiten2017,loftsgarden2011
tveiten2017,lyngstrom2009
tveiten2017,mjaerum2007
tveiten2017,pilo2013
tveiten2017,pilo2012
tveiten2017,pleiner1989
stene2017,bagge2008
stene2017,brink2008ag
stene2017,ekrem1998
stene2017,evenstadnd
stene2017,gundersen2016
stene2017,gunnarsdottir1999
stene2017,hoeg1996
stene2017,hougen1930
stene2017,jacobsen2005
stene2017,jordhoy2007
stene2017,larsen2009
tveiten2017,larsen2009
stene2017,magnus2005
stene2017,moen1998
stene2017,orning2008
stene2017,ostrom1990
stene2017,risbol2005
stene2017,saetren2011
stene2017,salvesen1969
stene2017,sevatdal1985
stene2017,solem2004
stene2017,stenseth2005
stene2017,ruralia2005
stene2017,wangen2006
NOAUTHOR32,duwel1985
NOAUTHOR32,jorgensen1986
NOAUTHOR32,plather2023
NOAUTHOR32,plahter2023
rohdesloth2012,alsleben2009
rohdesloth2012,andreasson2010
rohdesloth2012,behre1976
rohdesloth2012,behre1978
rohdesloth2012,billing1998
rohdesloth2012,bjorkman2007
rohdesloth2012,eggen1991
rohdesloth2012,farrar1998
rohdesloth2012,fredskild1971
rohdesloth2012,fruergaard2005
rohdesloth2012,gleason1994
rohdesloth2012,greig1996
rohdesloth2012,harild2007
rohdesloth2012,heimdahl2009
rohdesloth2012,heimdahl2010
rohdesloth2012,helbaek1958
rohdesloth2012,henriksen2008
rohdesloth2012,hjelmqvist1963
rohdesloth2012,holmboe1927
rohdesloth2012,jacomet1988
rohdesloth2012,jensen1979
rohdesloth2012,karg2007
rohdesloth2012,karg2010
rohdesloth2012,karg2012
rohdesloth2012,karg2002
rohdesloth2012,kirleis2011
rohdesloth2012,knorzer1999
rohdesloth2012,kolstrup2009
rohdesloth2012,korbergrohne1987
rohdesloth2012,kroll1986
rohdesloth2012,kroll1987
rohdesloth2012,kroll2007
rohdesloth2012,lageras2003
rohdesloth2012,lange1997
rohdesloth2012,lundquist2006
rohdesloth2012,moffett2006
rohdesloth2012,moltsen2005
rohdesloth2012,moltsen2009
rohdesloth2012,nielsen2010
rohdesloth2012,pettersson2002
rohdesloth2012,ramskou1974
rohdesloth2012,regnell2001
rohdesloth2012,strank2008
rohdesloth2012,tollin2005
rohdesloth2012,vanderveen2005
stene2017,stene2014
svensson2018,berg1983
svensson2018,berglund2015
svensson2018,bjorkbom1907
svensson2018,cabouret1989
svensson2018,emanuelsson2001
svensson2018,erixon1918
svensson2018,erixon1956
svensson2018,frodin1925
svensson2018,hellstrom1917
svensson2018,indrelid1994
svensson2018,kvamme1988
svensson2018,lofgren1982
svensson2018,marsden2005
svensson2018,montelius1977
svensson2018,nyman1952
svensson2018,olsson1998
svensson2018,prescott1995
svensson2018,sandnes1989
svensson2018,sandnes1991
svensson2018,schug2010
svensson2018,styhre2013
svensson2018,svensson2008
zachrissonnd,svensson2008
svensson2018,svensson2015
svensson2018,wennersten2002
svensson2018,whatmore2002
svendsen2019,asc1961
svendsen2019,baker2010
svendsen2019,bjornskov2013
svendsen2019,blackburn2014
svendsen2019,blair2014
svendsen2019,campbell1986
svendsen2019,congleton2015
svendsen2019,faith2014
svendsen2019,freudenthal1944
svendsen2019,gillingham1989
svendsen2019,gundlach2019
svendsen2019,hendrickson2018
svendsen2019,hillman2019
svendsen2019,hobbesnd
svendsen2019,keynes1986
svendsen2019,konrad2012
svendsen2019,lambert2017
svendsen2019,lawson1984
svendsen2019,lawson2014
svendsen2019,leeson2007
svendsen2019,miller2014a
svendsen2019,mostert2014
svendsen2019,olson1965
svendsen2019,olson2000
svendsen2019,ormrod2000
svendsen2019,pelteret2014a
svendsen2019,piano2019
svendsen2019,powell2009
svendsen2019,salter2015
svendsen2019,spejlborg2016
svendsen2019,vahabi2011
svendsen2019,vahabi2016
svendsen2019,wareham2012
svendsen2019,whitelock2007
svendsen2019,yorke2014b
svendsen2019,young2016
svendsen2019,young2018
lund2021,vesteinssonnd
